DATATYPE	 IR Spectrum
990.0741	 83.5069
990.5400	 83.4054
991.0059	 83.3024
991.4719	 83.1981
991.9378	 83.0925
992.4037	 82.9860
992.8696	 82.8787
993.3355	 82.7708
993.8015	 82.6625
994.2674	 82.5538
994.7333	 82.4448
995.1992	 82.3357
995.6651	 82.2265
996.1310	 82.1172
996.5970	 82.0077
997.0629	 81.8980
997.5288	 81.7881
997.9947	 81.6778
998.4606	 81.5670
998.9265	 81.4556
999.3925	 81.3435
999.8584	 81.2305
1000.3243	 81.1164
1000.7902	 81.0011
1001.2561	 80.8845
1001.7220	 80.7663
1002.1880	 80.6466
1002.6539	 80.5252
1003.1198	 80.4020
1003.5857	 80.2770
1004.0516	 80.1500
1004.5175	 80.0211
1004.9835	 79.8903
1005.4494	 79.7575
1005.9153	 79.6228
1006.3812	 79.4862
1006.8471	 79.3477
1007.3131	 79.2074
1007.7790	 79.0652
1008.2449	 78.9211
1008.7108	 78.7752
1009.1767	 78.6274
1009.6426	 78.4777
1010.1086	 78.3260
1010.5745	 78.1723
1011.0404	 78.0165
1011.5063	 77.8584
1011.9722	 77.6979
1012.4381	 77.5350
1012.9041	 77.3695
1013.3700	 77.2013
1013.8359	 77.0303
1014.3018	 76.8565
1014.7677	 76.6799
1015.2336	 76.5005
1015.6996	 76.3184
1016.1655	 76.1338
1016.6314	 75.9470
1017.0973	 75.7582
1017.5632	 75.5678
1018.0291	 75.3765
1018.4951	 75.1849
1018.9610	 74.9936
1019.4269	 74.8034
1019.8928	 74.6154
1020.3587	 74.4304
1020.8247	 74.2496
1021.2906	 74.0740
1021.7565	 73.9048
1022.2224	 73.7434
1022.6883	 73.5907
1023.1542	 73.4482
1023.6202	 73.3170
1024.0861	 73.1982
1024.5520	 73.0929
1025.0179	 73.0022
1025.4838	 72.9268
1025.9497	 72.8677
1026.4157	 72.8255
1026.8816	 72.8006
1027.3475	 72.7934
1027.8134	 72.8042
1028.2793	 72.8329
1028.7452	 72.8795
1029.2112	 72.9437
1029.6771	 73.0250
1030.1430	 73.1228
1030.6089	 73.2364
1031.0748	 73.3650
1031.5407	 73.5075
1032.0067	 73.6630
1032.4726	 73.8302
1032.9385	 74.0079
1033.4044	 74.1949
1033.8703	 74.3898
1034.3362	 74.5912
1034.8022	 74.7978
1035.2681	 75.0082
1035.7340	 75.2211
1036.1999	 75.4351
1036.6658	 75.6491
1037.1318	 75.8617
1037.5977	 76.0719
1038.0636	 76.2786
1038.5295	 76.4808
1038.9954	 76.6777
1039.4613	 76.8684
1039.9273	 77.0525
1040.3932	 77.2292
1040.8591	 77.3982
1041.3250	 77.5591
1041.7909	 77.7118
1042.2568	 77.8561
1042.7228	 77.9921
1043.1887	 78.1199
1043.6546	 78.2396
1044.1205	 78.3516
1044.5864	 78.4562
1045.0523	 78.5538
1045.5183	 78.6449
1045.9842	 78.7300
1046.4501	 78.8096
1046.9160	 78.8844
1047.3819	 78.9547
1047.8478	 79.0213
1048.3138	 79.0846
1048.7797	 79.1452
1049.2456	 79.2035
1049.7115	 79.2600
1050.1774	 79.3150
1050.6434	 79.3688
1051.1093	 79.4217
1051.5752	 79.4739
1052.0411	 79.5255
1052.5070	 79.5766
1052.9729	 79.6270
1053.4389	 79.6767
1053.9048	 79.7256
1054.3707	 79.7734
1054.8366	 79.8198
1055.3025	 79.8645
1055.7684	 79.9072
1056.2344	 79.9473
1056.7003	 79.9845
1057.1662	 80.0183
1057.6321	 80.0484
1058.0980	 80.0742
1058.5639	 80.0954
1059.0299	 80.1116
1059.4958	 80.1223
1059.9617	 80.1275
1060.4276	 80.1267
1060.8935	 80.1198
1061.3594	 80.1067
1061.8254	 80.0873
1062.2913	 80.0616
1062.7572	 80.0298
1063.2231	 79.9920
1063.6890	 79.9484
1064.1550	 79.8992
1064.6209	 79.8449
1065.0868	 79.7859
1065.5527	 79.7226
1066.0186	 79.6555
1066.4845	 79.5851
1066.9505	 79.5121
1067.4164	 79.4369
1067.8823	 79.3602
1068.3482	 79.2825
1068.8141	 79.2045
1069.2800	 79.1267
1069.7460	 79.0496
1070.2119	 78.9738
1070.6778	 78.8997
1071.1437	 78.8278
1071.6096	 78.7584
1072.0755	 78.6920
1072.5415	 78.6287
1073.0074	 78.5690
1073.4733	 78.5129
1073.9392	 78.4607
1074.4051	 78.4125
1074.8710	 78.3685
1075.3370	 78.3286
1075.8029	 78.2930
1076.2688	 78.2616
1076.7347	 78.2346
1077.2006	 78.2119
1077.6666	 78.1934
1078.1325	 78.1792
1078.5984	 78.1693
1079.0643	 78.1636
1079.5302	 78.1620
1079.9961	 78.1647
1080.4621	 78.1714
1080.9280	 78.1822
1081.3939	 78.1970
1081.8598	 78.2156
1082.3257	 78.2382
1082.7916	 78.2644
1083.2576	 78.2942
1083.7235	 78.3274
1084.1894	 78.3638
1084.6553	 78.4033
1085.1212	 78.4456
1085.5871	 78.4904
1086.0531	 78.5375
1086.5190	 78.5865
1086.9849	 78.6372
1087.4508	 78.6891
1087.9167	 78.7419
1088.3826	 78.7953
1088.8486	 78.8489
1089.3145	 78.9023
1089.7804	 78.9552
1090.2463	 79.0072
1090.7122	 79.0579
1091.1782	 79.1070
1091.6441	 79.1543
1092.1100	 79.1995
1092.5759	 79.2422
1093.0418	 79.2823
1093.5077	 79.3196
1093.9737	 79.3538
1094.4396	 79.3849
1094.9055	 79.4128
1095.3714	 79.4372
1095.8373	 79.4581
1096.3032	 79.4755
1096.7692	 79.4893
1097.2351	 79.4994
1097.7010	 79.5058
1098.1669	 79.5084
1098.6328	 79.5071
1099.0987	 79.5019
1099.5647	 79.4927
1100.0306	 79.4794
1100.4965	 79.4619
1100.9624	 79.4401
1101.4283	 79.4138
1101.8942	 79.3828
1102.3602	 79.3471
1102.8261	 79.3063
1103.2920	 79.2605
1103.7579	 79.2092
1104.2238	 79.1525
1104.6898	 79.0901
1105.1557	 79.0218
1105.6216	 78.9476
1106.0875	 78.8673
1106.5534	 78.7809
1107.0193	 78.6884
1107.4853	 78.5898
1107.9512	 78.4851
1108.4171	 78.3746
1108.8830	 78.2583
1109.3489	 78.1366
1109.8148	 78.0099
1110.2808	 77.8784
1110.7467	 77.7426
1111.2126	 77.6032
1111.6785	 77.4606
1112.1444	 77.3154
1112.6103	 77.1685
1113.0763	 77.0204
1113.5422	 76.8720
1114.0081	 76.7240
1114.4740	 76.5772
1114.9399	 76.4325
1115.4058	 76.2906
1115.8718	 76.1523
1116.3377	 76.0184
1116.8036	 75.8896
1117.2695	 75.7665
1117.7354	 75.6499
1118.2014	 75.5402
1118.6673	 75.4380
1119.1332	 75.3437
1119.5991	 75.2577
1120.0650	 75.1802
1120.5309	 75.1116
1120.9969	 75.0518
1121.4628	 75.0010
1121.9287	 74.9591
1122.3946	 74.9261
1122.8605	 74.9017
1123.3264	 74.8858
1123.7924	 74.8779
1124.2583	 74.8779
1124.7242	 74.8852
1125.1901	 74.8994
1125.6560	 74.9200
1126.1219	 74.9464
1126.5879	 74.9781
1127.0538	 75.0145
1127.5197	 75.0550
1127.9856	 75.0988
1128.4515	 75.1456
1128.9174	 75.1945
1129.3834	 75.2451
1129.8493	 75.2967
1130.3152	 75.3489
1130.7811	 75.4010
1131.2470	 75.4527
1131.7130	 75.5035
1132.1789	 75.5531
1132.6448	 75.6010
1133.1107	 75.6472
1133.5766	 75.6913
1134.0425	 75.7333
1134.5085	 75.7731
1134.9744	 75.8106
1135.4403	 75.8459
1135.9062	 75.8790
1136.3721	 75.9102
1136.8380	 75.9396
1137.3040	 75.9675
1137.7699	 75.9941
1138.2358	 76.0196
1138.7017	 76.0445
1139.1676	 76.0690
1139.6335	 76.0934
1140.0995	 76.1182
1140.5654	 76.1436
1141.0313	 76.1699
1141.4972	 76.1975
1141.9631	 76.2266
1142.4290	 76.2576
1142.8950	 76.2905
1143.3609	 76.3257
1143.8268	 76.3633
1144.2927	 76.4035
1144.7586	 76.4464
1145.2246	 76.4920
1145.6905	 76.5406
1146.1564	 76.5920
1146.6223	 76.6465
1147.0882	 76.7039
1147.5541	 76.7644
1148.0201	 76.8280
1148.4860	 76.8946
1148.9519	 76.9644
1149.4178	 77.0374
1149.8837	 77.1136
1150.3496	 77.1930
1150.8156	 77.2758
1151.2815	 77.3621
1151.7474	 77.4518
1152.2133	 77.5452
1152.6792	 77.6422
1153.1451	 77.7430
1153.6111	 77.8477
1154.0770	 77.9562
1154.5429	 78.0687
1155.0088	 78.1851
1155.4747	 78.3054
1155.9406	 78.4295
1156.4066	 78.5573
1156.8725	 78.6886
1157.3384	 78.8232
1157.8043	 78.9608
1158.2702	 79.1010
1158.7362	 79.2435
1159.2021	 79.3878
1159.6680	 79.5334
1160.1339	 79.6797
1160.5998	 79.8262
1161.0657	 79.9723
1161.5317	 80.1172
1161.9976	 80.2603
1162.4635	 80.4010
1162.9294	 80.5385
1163.3953	 80.6723
1163.8612	 80.8016
1164.3272	 80.9259
1164.7931	 81.0445
1165.2590	 81.1570
1165.7249	 81.2627
1166.1908	 81.3614
1166.6567	 81.4526
1167.1227	 81.5359
1167.5886	 81.6112
1168.0545	 81.6781
1168.5204	 81.7366
1168.9863	 81.7865
1169.4522	 81.8279
1169.9182	 81.8608
1170.3841	 81.8852
1170.8500	 81.9013
1171.3159	 81.9092
1171.7818	 81.9092
1172.2477	 81.9015
1172.7137	 81.8863
1173.1796	 81.8641
1173.6455	 81.8351
1174.1114	 81.7996
1174.5773	 81.7581
1175.0433	 81.7109
1175.5092	 81.6583
1175.9751	 81.6007
1176.4410	 81.5387
1176.9069	 81.4724
1177.3728	 81.4023
1177.8388	 81.3287
1178.3047	 81.2521
1178.7706	 81.1728
1179.2365	 81.0911
1179.7024	 81.0074
1180.1683	 80.9220
1180.6343	 80.8352
1181.1002	 80.7473
1181.5661	 80.6588
1182.0320	 80.5697
1182.4979	 80.4804
1182.9638	 80.3911
1183.4298	 80.3021
1183.8957	 80.2136
1184.3616	 80.1257
1184.8275	 80.0385
1185.2934	 79.9523
1185.7593	 79.8671
1186.2253	 79.7829
1186.6912	 79.6999
1187.1571	 79.6178
1187.6230	 79.5368
1188.0889	 79.4567
1188.5549	 79.3775
1189.0208	 79.2989
1189.4867	 79.2207
1189.9526	 79.1429
1190.4185	 79.0651
1190.8844	 78.9871
1191.3504	 78.9086
1191.8163	 78.8295
1192.2822	 78.7495
1192.7481	 78.6682
1193.2140	 78.5856
1193.6799	 78.5014
1194.1459	 78.4155
1194.6118	 78.3277
1195.0777	 78.2379
1195.5436	 78.1462
1196.0095	 78.0525
1196.4754	 77.9568
1196.9414	 77.8594
1197.4073	 77.7604
1197.8732	 77.6600
1198.3391	 77.5584
1198.8050	 77.4562
1199.2709	 77.3535
1199.7369	 77.2508
1200.2028	 77.1485
1200.6687	 77.0471
1201.1346	 76.9471
1201.6005	 76.8490
1202.0665	 76.7532
1202.5324	 76.6602
1202.9983	 76.5704
1203.4642	 76.4843
1203.9301	 76.4023
1204.3960	 76.3248
1204.8620	 76.2520
1205.3279	 76.1841
1205.7938	 76.1216
1206.2597	 76.0644
1206.7256	 76.0128
1207.1915	 75.9668
1207.6575	 75.9265
1208.1234	 75.8918
1208.5893	 75.8627
1209.0552	 75.8391
1209.5211	 75.8208
1209.9870	 75.8079
1210.4530	 75.8001
1210.9189	 75.7972
1211.3848	 75.7990
1211.8507	 75.8055
1212.3166	 75.8164
1212.7825	 75.8315
1213.2485	 75.8507
1213.7144	 75.8738
1214.1803	 75.9006
1214.6462	 75.9309
1215.1121	 75.9647
1215.5781	 76.0017
1216.0440	 76.0419
1216.5099	 76.0850
1216.9758	 76.1310
1217.4417	 76.1797
1217.9076	 76.2309
1218.3736	 76.2845
1218.8395	 76.3403
1219.3054	 76.3982
1219.7713	 76.4580
1220.2372	 76.5195
1220.7031	 76.5826
1221.1691	 76.6470
1221.6350	 76.7126
1222.1009	 76.7792
1222.5668	 76.8466
1223.0327	 76.9145
1223.4986	 76.9830
1223.9646	 77.0517
1224.4305	 77.1205
1224.8964	 77.1893
1225.3623	 77.2580
1225.8282	 77.3264
1226.2941	 77.3944
1226.7601	 77.4620
1227.2260	 77.5291
1227.6919	 77.5956
1228.1578	 77.6616
1228.6237	 77.7269
1229.0897	 77.7915
1229.5556	 77.8555
1230.0215	 77.9187
1230.4874	 77.9811
1230.9533	 78.0428
1231.4192	 78.1036
1231.8852	 78.1634
1232.3511	 78.2222
1232.8170	 78.2799
1233.2829	 78.3364
1233.7488	 78.3914
1234.2147	 78.4447
1234.6807	 78.4963
1235.1466	 78.5458
1235.6125	 78.5930
1236.0784	 78.6376
1236.5443	 78.6793
1237.0102	 78.7179
1237.4762	 78.7530
1237.9421	 78.7844
1238.4080	 78.8117
1238.8739	 78.8346
1239.3398	 78.8529
1239.8057	 78.8663
1240.2717	 78.8745
1240.7376	 78.8774
1241.2035	 78.8747
1241.6694	 78.8663
1242.1353	 78.8522
1242.6013	 78.8322
1243.0672	 78.8063
1243.5331	 78.7745
1243.9990	 78.7369
1244.4649	 78.6935
1244.9308	 78.6445
1245.3968	 78.5901
1245.8627	 78.5304
1246.3286	 78.4657
1246.7945	 78.3962
1247.2604	 78.3223
1247.7263	 78.2442
1248.1923	 78.1623
1248.6582	 78.0769
1249.1241	 77.9883
1249.5900	 77.8969
1250.0559	 77.8032
1250.5218	 77.7074
1250.9878	 77.6100
1251.4537	 77.5114
1251.9196	 77.4118
1252.3855	 77.3118
1252.8514	 77.2118
1253.3173	 77.1120
1253.7833	 77.0130
1254.2492	 76.9151
1254.7151	 76.8188
1255.1810	 76.7244
1255.6469	 76.6324
1256.1129	 76.5432
1256.5788	 76.4573
1257.0447	 76.3752
1257.5106	 76.2972
1257.9765	 76.2238
1258.4424	 76.1554
1258.9084	 76.0927
1259.3743	 76.0358
1259.8402	 75.9854
1260.3061	 75.9417
1260.7720	 75.9053
1261.2379	 75.8764
1261.7039	 75.8554
1262.1698	 75.8427
1262.6357	 75.8383
1263.1016	 75.8426
1263.5675	 75.8558
1264.0334	 75.8779
1264.4994	 75.9090
1264.9653	 75.9491
1265.4312	 75.9983
1265.8971	 76.0564
1266.3630	 76.1232
1266.8289	 76.1987
1267.2949	 76.2827
1267.7608	 76.3748
1268.2267	 76.4748
1268.6926	 76.5825
1269.1585	 76.6975
1269.6245	 76.8195
1270.0904	 76.9482
1270.5563	 77.0832
1271.0222	 77.2242
1271.4881	 77.3708
1271.9540	 77.5228
1272.4200	 77.6797
1272.8859	 77.8413
1273.3518	 78.0073
1273.8177	 78.1772
1274.2836	 78.3508
1274.7495	 78.5279
1275.2155	 78.7080
1275.6814	 78.8908
1276.1473	 79.0761
1276.6132	 79.2635
1277.0791	 79.4528
1277.5450	 79.6435
1278.0110	 79.8354
1278.4769	 80.0281
1278.9428	 80.2213
1279.4087	 80.4147
1279.8746	 80.6079
1280.3405	 80.8005
1280.8065	 80.9924
1281.2724	 81.1831
1281.7383	 81.3723
1282.2042	 81.5597
1282.6701	 81.7450
1283.1361	 81.9280
1283.6020	 82.1085
1284.0679	 82.2862
1284.5338	 82.4608
1284.9997	 82.6324
1285.4656	 82.8006
1285.9316	 82.9655
1286.3975	 83.1269
1286.8634	 83.2848
1287.3293	 83.4391
1287.7952	 83.5899
1288.2611	 83.7372
1288.7271	 83.8811
1289.1930	 84.0215
1289.6589	 84.1587
1290.1248	 84.2926
1290.5907	 84.4235
1291.0566	 84.5513
1291.5226	 84.6762
1291.9885	 84.7982
1292.4544	 84.9176
1292.9203	 85.0343
1293.3862	 85.1484
1293.8521	 85.2600
1294.3181	 85.3691
1294.7840	 85.4758
1295.2499	 85.5800
1295.7158	 85.6817
1296.1817	 85.7809
1296.6477	 85.8777
1297.1136	 85.9718
1297.5795	 86.0633
1298.0454	 86.1520
1298.5113	 86.2380
1298.9772	 86.3211
1299.4432	 86.4013
1299.9091	 86.4784
1300.3750	 86.5525
1300.8409	 86.6233
1301.3068	 86.6909
1301.7727	 86.7553
1302.2387	 86.8163
1302.7046	 86.8740
1303.1705	 86.9283
1303.6364	 86.9793
1304.1023	 87.0269
1304.5682	 87.0712
1305.0342	 87.1122
1305.5001	 87.1499
1305.9660	 87.1845
1306.4319	 87.2160
1306.8978	 87.2445
1307.3637	 87.2701
1307.8297	 87.2928
1308.2956	 87.3128
1308.7615	 87.3302
1309.2274	 87.3451
1309.6933	 87.3576
1310.1592	 87.3679
1310.6252	 87.3760
1311.0911	 87.3821
1311.5570	 87.3863
1312.0229	 87.3887
1312.4888	 87.3895
1312.9548	 87.3888
1313.4207	 87.3867
1313.8866	 87.3834
1314.3525	 87.3789
1314.8184	 87.3735
1315.2843	 87.3672
1315.7503	 87.3602
1316.2162	 87.3526
1316.6821	 87.3446
1317.1480	 87.3363
1317.6139	 87.3279
1318.0798	 87.3194
1318.5458	 87.3111
1319.0117	 87.3029
1319.4776	 87.2951
1319.9435	 87.2878
1320.4094	 87.2809
1320.8753	 87.2747
1321.3413	 87.2691
1321.8072	 87.2642
1322.2731	 87.2601
1322.7390	 87.2567
1323.2049	 87.2541
1323.6708	 87.2522
1324.1368	 87.2509
1324.6027	 87.2503
1325.0686	 87.2503
1325.5345	 87.2508
1326.0004	 87.2517
1326.4664	 87.2528
1326.9323	 87.2542
1327.3982	 87.2556
1327.8641	 87.2569
1328.3300	 87.2581
1328.7959	 87.2590
1329.2619	 87.2596
1329.7278	 87.2595
1330.1937	 87.2589
1330.6596	 87.2575
1331.1255	 87.2553
1331.5914	 87.2522
1332.0574	 87.2482
1332.5233	 87.2431
1332.9892	 87.2370
1333.4551	 87.2298
1333.9210	 87.2215
1334.3869	 87.2121
1334.8529	 87.2017
1335.3188	 87.1903
1335.7847	 87.1778
1336.2506	 87.1645
1336.7165	 87.1503
1337.1824	 87.1354
1337.6484	 87.1198
1338.1143	 87.1036
1338.5802	 87.0869
1339.0461	 87.0697
1339.5120	 87.0522
1339.9780	 87.0344
1340.4439	 87.0163
1340.9098	 86.9981
1341.3757	 86.9796
1341.8416	 86.9611
1342.3075	 86.9423
1342.7735	 86.9234
1343.2394	 86.9044
1343.7053	 86.8852
1344.1712	 86.8657
1344.6371	 86.8460
1345.1030	 86.8259
1345.5690	 86.8055
1346.0349	 86.7848
1346.5008	 86.7635
1346.9667	 86.7418
1347.4326	 86.7196
1347.8985	 86.6968
1348.3645	 86.6734
1348.8304	 86.6494
1349.2963	 86.6248
1349.7622	 86.5996
1350.2281	 86.5737
1350.6940	 86.5472
1351.1600	 86.5202
1351.6259	 86.4925
1352.0918	 86.4642
1352.5577	 86.4355
1353.0236	 86.4063
1353.4896	 86.3766
1353.9555	 86.3466
1354.4214	 86.3162
1354.8873	 86.2856
1355.3532	 86.2548
1355.8191	 86.2239
1356.2851	 86.1929
1356.7510	 86.1620
1357.2169	 86.1312
1357.6828	 86.1006
1358.1487	 86.0704
1358.6146	 86.0405
1359.0806	 86.0112
1359.5465	 85.9824
1360.0124	 85.9543
1360.4783	 85.9271
1360.9442	 85.9007
1361.4101	 85.8754
1361.8761	 85.8512
1362.3420	 85.8282
1362.8079	 85.8065
1363.2738	 85.7863
1363.7397	 85.7676
1364.2056	 85.7505
1364.6716	 85.7351
1365.1375	 85.7215
1365.6034	 85.7098
1366.0693	 85.7000
1366.5352	 85.6921
1367.0012	 85.6863
1367.4671	 85.6826
1367.9330	 85.6809
1368.3989	 85.6812
1368.8648	 85.6836
1369.3307	 85.6881
1369.7967	 85.6946
1370.2626	 85.7030
1370.7285	 85.7133
1371.1944	 85.7255
1371.6603	 85.7394
1372.1262	 85.7549
1372.5922	 85.7721
1373.0581	 85.7907
1373.5240	 85.8107
1373.9899	 85.8319
1374.4558	 85.8543
1374.9217	 85.8777
1375.3877	 85.9020
1375.8536	 85.9272
1376.3195	 85.9530
1376.7854	 85.9795
1377.2513	 86.0065
1377.7172	 86.0339
1378.1832	 86.0617
1378.6491	 86.0897
1379.1150	 86.1178
1379.5809	 86.1461
1380.0468	 86.1743
1380.5128	 86.2025
1380.9787	 86.2306
1381.4446	 86.2584
1381.9105	 86.2860
1382.3764	 86.3133
1382.8423	 86.3401
1383.3083	 86.3664
1383.7742	 86.3921
1384.2401	 86.4171
1384.7060	 86.4414
1385.1719	 86.4648
1385.6378	 86.4872
1386.1038	 86.5084
1386.5697	 86.5285
1387.0356	 86.5472
1387.5015	 86.5643
1387.9674	 86.5799
1388.4333	 86.5936
1388.8993	 86.6053
1389.3652	 86.6150
1389.8311	 86.6224
1390.2970	 86.6273
1390.7629	 86.6297
1391.2288	 86.6293
1391.6948	 86.6260
1392.1607	 86.6197
1392.6266	 86.6103
1393.0925	 86.5977
1393.5584	 86.5818
1394.0244	 86.5626
1394.4903	 86.5400
1394.9562	 86.5141
1395.4221	 86.4849
1395.8880	 86.4524
1396.3539	 86.4168
1396.8199	 86.3782
1397.2858	 86.3367
1397.7517	 86.2925
1398.2176	 86.2458
1398.6835	 86.1969
1399.1494	 86.1458
1399.6154	 86.0928
1400.0813	 86.0381
1400.5472	 85.9819
1401.0131	 85.9243
1401.4790	 85.8654
1401.9449	 85.8055
1402.4109	 85.7445
1402.8768	 85.6826
1403.3427	 85.6198
1403.8086	 85.5560
1404.2745	 85.4913
1404.7404	 85.4256
1405.2064	 85.3589
1405.6723	 85.2910
1406.1382	 85.2219
1406.6041	 85.1515
1407.0700	 85.0796
1407.5360	 85.0061
1408.0019	 84.9308
1408.4678	 84.8537
1408.9337	 84.7745
1409.3996	 84.6933
1409.8655	 84.6098
1410.3315	 84.5241
1410.7974	 84.4362
1411.2633	 84.3459
1411.7292	 84.2535
1412.1951	 84.1590
1412.6610	 84.0627
1413.1270	 83.9648
1413.5929	 83.8656
1414.0588	 83.7657
1414.5247	 83.6654
1414.9906	 83.5655
1415.4565	 83.4665
1415.9225	 83.3693
1416.3884	 83.2746
1416.8543	 83.1832
1417.3202	 83.0961
1417.7861	 83.0140
1418.2520	 82.9378
1418.7180	 82.8682
1419.1839	 82.8060
1419.6498	 82.7519
1420.1157	 82.7063
1420.5816	 82.6697
1421.0476	 82.6424
1421.5135	 82.6247
1421.9794	 82.6166
1422.4453	 82.6182
1422.9112	 82.6293
1423.3771	 82.6498
1423.8431	 82.6794
1424.3090	 82.7179
1424.7749	 82.7648
1425.2408	 82.8197
1425.7067	 82.8822
1426.1726	 82.9517
1426.6386	 83.0277
1427.1045	 83.1096
1427.5704	 83.1967
1428.0363	 83.2884
1428.5022	 83.3839
1428.9681	 83.4825
1429.4341	 83.5832
1429.9000	 83.6852
1430.3659	 83.7874
1430.8318	 83.8889
1431.2977	 83.9886
1431.7636	 84.0853
1432.2296	 84.1779
1432.6955	 84.2653
1433.1614	 84.3462
1433.6273	 84.4197
1434.0932	 84.4846
1434.5592	 84.5401
1435.0251	 84.5854
1435.4910	 84.6199
1435.9569	 84.6431
1436.4228	 84.6549
1436.8887	 84.6551
1437.3547	 84.6441
1437.8206	 84.6220
1438.2865	 84.5896
1438.7524	 84.5475
1439.2183	 84.4966
1439.6842	 84.4378
1440.1502	 84.3721
1440.6161	 84.3004
1441.0820	 84.2239
1441.5479	 84.1435
1442.0138	 84.0602
1442.4797	 83.9748
1442.9457	 83.8882
1443.4116	 83.8011
1443.8775	 83.7141
1444.3434	 83.6278
1444.8093	 83.5427
1445.2752	 83.4591
1445.7412	 83.3775
1446.2071	 83.2980
1446.6730	 83.2210
1447.1389	 83.1467
1447.6048	 83.0751
1448.0707	 83.0066
1448.5367	 82.9412
1449.0026	 82.8792
1449.4685	 82.8208
1449.9344	 82.7661
1450.4003	 82.7154
1450.8663	 82.6691
1451.3322	 82.6274
1451.7981	 82.5907
1452.2640	 82.5594
1452.7299	 82.5340
1453.1958	 82.5148
1453.6618	 82.5023
1454.1277	 82.4969
1454.5936	 82.4989
1455.0595	 82.5087
1455.5254	 82.5266
1455.9913	 82.5525
1456.4573	 82.5867
1456.9232	 82.6291
1457.3891	 82.6796
1457.8550	 82.7380
1458.3209	 82.8041
1458.7868	 82.8776
1459.2528	 82.9581
1459.7187	 83.0454
1460.1846	 83.1392
1460.6505	 83.2391
1461.1164	 83.3448
1461.5823	 83.4563
1462.0483	 83.5732
1462.5142	 83.6954
1462.9801	 83.8228
1463.4460	 83.9553
1463.9119	 84.0928
1464.3779	 84.2352
1464.8438	 84.3824
1465.3097	 84.5342
1465.7756	 84.6905
1466.2415	 84.8511
1466.7074	 85.0156
1467.1734	 85.1835
1467.6393	 85.3543
1468.1052	 85.5274
1468.5711	 85.7020
1469.0370	 85.8771
1469.5029	 86.0518
1469.9689	 86.2247
1470.4348	 86.3948
1470.9007	 86.5606
1471.3666	 86.7207
1471.8325	 86.8739
1472.2984	 87.0187
1472.7644	 87.1539
1473.2303	 87.2785
1473.6962	 87.3914
1474.1621	 87.4918
1474.6280	 87.5793
1475.0939	 87.6534
1475.5599	 87.7139
1476.0258	 87.7611
1476.4917	 87.7950
1476.9576	 87.8161
1477.4235	 87.8249
1477.8895	 87.8220
1478.3554	 87.8081
1478.8213	 87.7838
1479.2872	 87.7500
1479.7531	 87.7073
1480.2190	 87.6565
1480.6850	 87.5980
1481.1509	 87.5326
1481.6168	 87.4607
1482.0827	 87.3829
1482.5486	 87.2997
1483.0145	 87.2113
1483.4805	 87.1183
1483.9464	 87.0210
1484.4123	 86.9198
1484.8782	 86.8149
1485.3441	 86.7069
1485.8100	 86.5961
1486.2760	 86.4829
1486.7419	 86.3678
1487.2078	 86.2513
1487.6737	 86.1339
1488.1396	 86.0161
1488.6055	 85.8985
1489.0715	 85.7816
1489.5374	 85.6660
1490.0033	 85.5522
1490.4692	 85.4406
1490.9351	 85.3315
1491.4011	 85.2252
1491.8670	 85.1220
1492.3329	 85.0218
1492.7988	 84.9245
1493.2647	 84.8301
1493.7306	 84.7381
1494.1966	 84.6481
1494.6625	 84.5595
1495.1284	 84.4718
1495.5943	 84.3840
1496.0602	 84.2956
1496.5261	 84.2056
1496.9921	 84.1131
1497.4580	 84.0172
1497.9239	 83.9173
1498.3898	 83.8123
1498.8557	 83.7016
1499.3216	 83.5845
1499.7876	 83.4605
1500.2535	 83.3292
1500.7194	 83.1904
1501.1853	 83.0442
1501.6512	 82.8907
1502.1171	 82.7305
1502.5831	 82.5642
1503.0490	 82.3929
1503.5149	 82.2180
1503.9808	 82.0410
1504.4467	 81.8638
1504.9127	 81.6885
1505.3786	 81.5173
1505.8445	 81.3527
1506.3104	 81.1972
1506.7763	 81.0534
1507.2422	 80.9236
1507.7082	 80.8104
1508.1741	 80.7161
1508.6400	 80.6427
1509.1059	 80.5922
1509.5718	 80.5662
1510.0377	 80.5663
1510.5037	 80.5935
1510.9696	 80.6491
1511.4355	 80.7336
1511.9014	 80.8480
1512.3673	 80.9925
1512.8332	 81.1676
1513.2992	 81.3736
1513.7651	 81.6104
1514.2310	 81.8780
1514.6969	 82.1762
1515.1628	 82.5046
1515.6287	 82.8625
1516.0947	 83.2489
1516.5606	 83.6626
1517.0265	 84.1019
1517.4924	 84.5648
1517.9583	 85.0487
1518.4243	 85.5507
1518.8902	 86.0675
1519.3561	 86.5952
1519.8220	 87.1296
1520.2879	 87.6665
1520.7538	 88.2012
1521.2198	 88.7292
1521.6857	 89.2462
1522.1516	 89.7479
1522.6175	 90.2305
1523.0834	 90.6909
1523.5493	 91.1261
1524.0153	 91.5342
1524.4812	 91.9137
1524.9471	 92.2638
1525.4130	 92.5842
1525.8789	 92.8751
1526.3448	 93.1373
1526.8108	 93.3720
1527.2767	 93.5804
1527.7426	 93.7642
1528.2085	 93.9251
1528.6744	 94.0649
1529.1403	 94.1853
1529.6063	 94.2881
1530.0722	 94.3748
1530.5381	 94.4471
1531.0040	 94.5063
1531.4699	 94.5536
1531.9359	 94.5901
1532.4018	 94.6166
1532.8677	 94.6340
1533.3336	 94.6427
