DATATYPE	 IR Spectrum
XYUNITS	 Wavenumber;PercentTransmittance
DECIMALSYMBOL	 .
1519.8220	 77.5654
1520.2879	 78.0471
1520.7538	 78.5312
1521.2198	 79.0132
1521.6857	 79.4888
1522.1516	 79.9536
1522.6175	 80.4038
1523.0834	 80.8360
1523.5493	 81.2470
1524.0153	 81.6345
1524.4812	 81.9968
1524.9471	 82.3325
1525.4130	 82.6412
1525.8789	 82.9228
1526.3448	 83.1776
1526.8108	 83.4066
1527.2767	 83.6109
1527.7426	 83.7918
1528.2085	 83.9509
1528.6744	 84.0900
1529.1403	 84.2107
1529.6063	 84.3148
1530.0722	 84.4038
1530.5381	 84.4795
1531.0040	 84.5433
1531.4699	 84.5966
1531.9359	 84.6406
1532.4018	 84.6765
1532.8677	 84.7052
1533.3336	 84.7275
1533.7995	 84.7442
1534.2654	 84.7558
1534.7314	 84.7627
1535.1973	 84.7653
1535.6632	 84.7639
1536.1291	 84.7585
1536.5950	 84.7493
1537.0609	 84.7364
1537.5269	 84.7200
1537.9928	 84.6999
1538.4587	 84.6766
1538.9246	 84.6501
1539.3905	 84.6207
1539.8564	 84.5889
1540.3224	 84.5551
1540.7883	 84.5197
1541.2542	 84.4833
1541.7201	 84.4465
1542.1860	 84.4097
1542.6519	 84.3735
1543.1179	 84.3382
1543.5838	 84.3041
1544.0497	 84.2716
1544.5156	 84.2408
1544.9815	 84.2117
1545.4475	 84.1843
1545.9134	 84.1585
1546.3793	 84.1340
1546.8452	 84.1107
1547.3111	 84.0881
1547.7770	 84.0659
1548.2430	 84.0436
1548.7089	 84.0207
1549.1748	 83.9966
1549.6407	 83.9708
1550.1066	 83.9426
1550.5725	 83.9113
1551.0385	 83.8762
1551.5044	 83.8366
1551.9703	 83.7917
1552.4362	 83.7409
1552.9021	 83.6835
1553.3680	 83.6187
1553.8340	 83.5463
1554.2999	 83.4657
1554.7658	 83.3768
1555.2317	 83.2796
1555.6976	 83.1745
1556.1635	 83.0620
1556.6295	 82.9430
1557.0954	 82.8187
1557.5613	 82.6903
1558.0272	 82.5595
1558.4931	 82.4279
1558.9591	 82.2972
1559.4250	 82.1691
1559.8909	 82.0451
1560.3568	 81.9263
1560.8227	 81.8138
1561.2886	 81.7081
1561.7546	 81.6095
1562.2205	 81.5181
1562.6864	 81.4335
1563.1523	 81.3552
1563.6182	 81.2824
1564.0841	 81.2143
1564.5501	 81.1498
1565.0160	 81.0878
1565.4819	 81.0272
1565.9478	 80.9669
1566.4137	 80.9058
1566.8796	 80.8428
1567.3456	 80.7769
1567.8115	 80.7071
1568.2774	 80.6325
1568.7433	 80.5523
1569.2092	 80.4658
1569.6751	 80.3724
1570.1411	 80.2715
1570.6070	 80.1629
1571.0729	 80.0463
1571.5388	 79.9217
1572.0047	 79.7890
1572.4707	 79.6487
1572.9366	 79.5011
1573.4025	 79.3469
1573.8684	 79.1869
1574.3343	 79.0219
1574.8002	 78.8530
1575.2662	 78.6813
1575.7321	 78.5082
1576.1980	 78.3346
1576.6639	 78.1620
1577.1298	 77.9913
1577.5957	 77.8237
1578.0617	 77.6600
1578.5276	 77.5010
1578.9935	 77.3473
1579.4594	 77.1992
1579.9253	 77.0572
1580.3912	 76.9212
1580.8572	 76.7912
1581.3231	 76.6670
1581.7890	 76.5485
1582.2549	 76.4352
1582.7208	 76.3269
1583.1867	 76.2231
1583.6527	 76.1234
1584.1186	 76.0275
1584.5845	 75.9350
1585.0504	 75.8455
1585.5163	 75.7590
1585.9822	 75.6752
1586.4482	 75.5939
1586.9141	 75.5151
1587.3800	 75.4388
1587.8459	 75.3651
1588.3118	 75.2940
1588.7778	 75.2259
1589.2437	 75.1608
1589.7096	 75.0990
1590.1755	 75.0409
1590.6414	 74.9866
1591.1073	 74.9364
1591.5733	 74.8906
1592.0392	 74.8495
1592.5051	 74.8132
1592.9710	 74.7820
1593.4369	 74.7558
1593.9028	 74.7349
1594.3688	 74.7191
1594.8347	 74.7085
1595.3006	 74.7030
1595.7665	 74.7023
1596.2324	 74.7063
1596.6983	 74.7147
1597.1643	 74.7273
1597.6302	 74.7438
1598.0961	 74.7638
1598.5620	 74.7872
1599.0279	 74.8136
1599.4938	 74.8427
1599.9598	 74.8743
1600.4257	 74.9083
1600.8916	 74.9443
1601.3575	 74.9824
1601.8234	 75.0223
1602.2894	 75.0641
1602.7553	 75.1076
1603.2212	 75.1530
1603.6871	 75.2001
1604.1530	 75.2490
1604.6189	 75.2998
1605.0849	 75.3526
1605.5508	 75.4074
1606.0167	 75.4643
1606.4826	 75.5234
1606.9485	 75.5847
1607.4144	 75.6484
1607.8804	 75.7144
1608.3463	 75.7828
1608.8122	 75.8536
1609.2781	 75.9268
1609.7440	 76.0023
1610.2099	 76.0802
1610.6759	 76.1603
1611.1418	 76.2425
1611.6077	 76.3268
1612.0736	 76.4129
1612.5395	 76.5007
1613.0054	 76.5901
1613.4714	 76.6807
1613.9373	 76.7723
1614.4032	 76.8647
1614.8691	 76.9576
1615.3350	 77.0506
1615.8010	 77.1435
1616.2669	 77.2360
1616.7328	 77.3277
1617.1987	 77.4183
1617.6646	 77.5075
1618.1305	 77.5949
1618.5965	 77.6803
1619.0624	 77.7635
1619.5283	 77.8441
1619.9942	 77.9219
1620.4601	 77.9968
1620.9260	 78.0685
1621.3920	 78.1370
1621.8579	 78.2021
1622.3238	 78.2636
1622.7897	 78.3217
1623.2556	 78.3761
1623.7215	 78.4270
1624.1875	 78.4743
1624.6534	 78.5180
1625.1193	 78.5582
1625.5852	 78.5949
1626.0511	 78.6283
1626.5170	 78.6584
1626.9830	 78.6854
1627.4489	 78.7094
1627.9148	 78.7306
1628.3807	 78.7491
1628.8466	 78.7653
1629.3126	 78.7792
1629.7785	 78.7912
1630.2444	 78.8016
1630.7103	 78.8105
1631.1762	 78.8183
1631.6421	 78.8253
1632.1081	 78.8317
1632.5740	 78.8378
1633.0399	 78.8438
1633.5058	 78.8500
1633.9717	 78.8565
1634.4376	 78.8635
1634.9036	 78.8710
1635.3695	 78.8791
1635.8354	 78.8879
1636.3013	 78.8971
1636.7672	 78.9068
1637.2331	 78.9168
1637.6991	 78.9270
1638.1650	 78.9370
1638.6309	 78.9467
1639.0968	 78.9559
1639.5627	 78.9642
1640.0286	 78.9714
1640.4946	 78.9773
1640.9605	 78.9816
1641.4264	 78.9840
1641.8923	 78.9844
1642.3582	 78.9826
1642.8242	 78.9785
1643.2901	 78.9719
1643.7560	 78.9628
1644.2219	 78.9512
1644.6878	 78.9373
1645.1537	 78.9213
1645.6197	 78.9033
1646.0856	 78.8837
1646.5515	 78.8631
1647.0174	 78.8419
1647.4833	 78.8207
1647.9492	 78.8003
1648.4152	 78.7814
1648.8811	 78.7649
1649.3470	 78.7514
1649.8129	 78.7417
1650.2788	 78.7365
1650.7447	 78.7363
1651.2107	 78.7416
1651.6766	 78.7524
1652.1425	 78.7689
1652.6084	 78.7910
1653.0743	 78.8183
1653.5402	 78.8505
1654.0062	 78.8870
1654.4721	 78.9272
1654.9380	 78.9706
1655.4039	 79.0164
1655.8698	 79.0641
1656.3358	 79.1131
1656.8017	 79.1629
1657.2676	 79.2131
1657.7335	 79.2633
1658.1994	 79.3131
1658.6653	 79.3625
1659.1313	 79.4112
1659.5972	 79.4590
1660.0631	 79.5060
1660.5290	 79.5521
1660.9949	 79.5973
1661.4608	 79.6416
1661.9268	 79.6851
1662.3927	 79.7279
1662.8586	 79.7699
1663.3245	 79.8112
1663.7904	 79.8520
1664.2563	 79.8922
1664.7223	 79.9318
1665.1882	 79.9708
1665.6541	 80.0093
1666.1200	 80.0471
1666.5859	 80.0842
1667.0518	 80.1205
1667.5178	 80.1559
1667.9837	 80.1901
1668.4496	 80.2230
1668.9155	 80.2545
1669.3814	 80.2843
1669.8474	 80.3123
1670.3133	 80.3382
1670.7792	 80.3618
1671.2451	 80.3832
1671.7110	 80.4020
1672.1769	 80.4182
1672.6429	 80.4317
1673.1088	 80.4425
1673.5747	 80.4507
1674.0406	 80.4564
1674.5065	 80.4595
1674.9724	 80.4603
1675.4384	 80.4590
1675.9043	 80.4558
1676.3702	 80.4509
1676.8361	 80.4446
1677.3020	 80.4372
1677.7679	 80.4290
1678.2339	 80.4203
1678.6998	 80.4114
1679.1657	 80.4026
1679.6316	 80.3941
1680.0975	 80.3862
1680.5634	 80.3791
1681.0294	 80.3729
1681.4953	 80.3677
1681.9612	 80.3637
1682.4271	 80.3609
1682.8930	 80.3591
1683.3590	 80.3585
1683.8249	 80.3589
1684.2908	 80.3602
1684.7567	 80.3623
1685.2226	 80.3650
1685.6885	 80.3681
1686.1545	 80.3714
1686.6204	 80.3749
1687.0863	 80.3783
1687.5522	 80.3815
1688.0181	 80.3843
1688.4840	 80.3867
1688.9500	 80.3886
1689.4159	 80.3898
1689.8818	 80.3904
1690.3477	 80.3903
1690.8136	 80.3896
1691.2795	 80.3883
1691.7455	 80.3864
1692.2114	 80.3841
1692.6773	 80.3816
1693.1432	 80.3789
1693.6091	 80.3762
1694.0750	 80.3738
1694.5410	 80.3718
1695.0069	 80.3706
1695.4728	 80.3703
1695.9387	 80.3711
1696.4046	 80.3733
1696.8706	 80.3771
1697.3365	 80.3827
1697.8024	 80.3901
1698.2683	 80.3994
1698.7342	 80.4107
1699.2001	 80.4239
1699.6661	 80.4390
1700.1320	 80.4558
1700.5979	 80.4742
1701.0638	 80.4941
1701.5297	 80.5152
1701.9956	 80.5374
1702.4616	 80.5607
1702.9275	 80.5848
1703.3934	 80.6098
1703.8593	 80.6356
1704.3252	 80.6623
1704.7911	 80.6899
1705.2571	 80.7186
1705.7230	 80.7485
1706.1889	 80.7800
1706.6548	 80.8133
1707.1207	 80.8488
1707.5866	 80.8867
1708.0526	 80.9274
1708.5185	 80.9714
1708.9844	 81.0191
1709.4503	 81.0710
1709.9162	 81.1274
1710.3822	 81.1887
1710.8481	 81.2554
1711.3140	 81.3277
1711.7799	 81.4059
1712.2458	 81.4903
1712.7117	 81.5808
1713.1777	 81.6775
1713.6436	 81.7801
1714.1095	 81.8884
1714.5754	 82.0019
1715.0413	 82.1199
1715.5072	 82.2418
1715.9732	 82.3666
1716.4391	 82.4934
1716.9050	 82.6212
1717.3709	 82.7489
1717.8368	 82.8757
1718.3027	 83.0006
1718.7687	 83.1227
1719.2346	 83.2414
1719.7005	 83.3562
1720.1664	 83.4665
1720.6323	 83.5722
1721.0982	 83.6732
1721.5642	 83.7695
1722.0301	 83.8614
1722.4960	 83.9490
1722.9619	 84.0329
1723.4278	 84.1133
1723.8937	 84.1907
1724.3597	 84.2658
1724.8256	 84.3389
1725.2915	 84.4107
1725.7574	 84.4816
1726.2233	 84.5521
1726.6893	 84.6228
1727.1552	 84.6939
1727.6211	 84.7660
1728.0870	 84.8393
1728.5529	 84.9142
1729.0188	 84.9909
1729.4848	 85.0696
1729.9507	 85.1502
1730.4166	 85.2329
1730.8825	 85.3176
1731.3484	 85.4041
1731.8143	 85.4923
1732.2803	 85.5818
1732.7462	 85.6723
1733.2121	 85.7634
1733.6780	 85.8546
1734.1439	 85.9455
1734.6098	 86.0355
1735.0758	 86.1243
1735.5417	 86.2114
1736.0076	 86.2965
1736.4735	 86.3791
1736.9394	 86.4591
1737.4053	 86.5364
1737.8713	 86.6108
1738.3372	 86.6823
1738.8031	 86.7510
1739.2690	 86.8170
1739.7349	 86.8805
1740.2009	 86.9417
1740.6668	 87.0008
1741.1327	 87.0581
1741.5986	 87.1139
1742.0645	 87.1684
1742.5304	 87.2219
1742.9964	 87.2746
1743.4623	 87.3268
1743.9282	 87.3786
1744.3941	 87.4304
1744.8600	 87.4821
1745.3259	 87.5341
1745.7919	 87.5864
1746.2578	 87.6391
1746.7237	 87.6923
1747.1896	 87.7461
1747.6555	 87.8005
1748.1214	 87.8555
1748.5874	 87.9113
1749.0533	 87.9677
1749.5192	 88.0247
1749.9851	 88.0824
1750.4510	 88.1406
1750.9169	 88.1992
1751.3829	 88.2583
1751.8488	 88.3177
1752.3147	 88.3774
1752.7806	 88.4371
1753.2465	 88.4969
1753.7125	 88.5565
1754.1784	 88.6159
1754.6443	 88.6749
1755.1102	 88.7335
1755.5761	 88.7915
1756.0420	 88.8488
1756.5080	 88.9053
1756.9739	 88.9609
1757.4398	 89.0155
1757.9057	 89.0691
1758.3716	 89.1216
1758.8375	 89.1729
1759.3035	 89.2230
1759.7694	 89.2719
1760.2353	 89.3196
1760.7012	 89.3661
1761.1671	 89.4115
1761.6330	 89.4557
1762.0990	 89.4990
1762.5649	 89.5412
1763.0308	 89.5827
1763.4967	 89.6234
1763.9626	 89.6636
1764.4285	 89.7034
1764.8945	 89.7428
1765.3604	 89.7822
1765.8263	 89.8217
1766.2922	 89.8613
1766.7581	 89.9013
1767.2241	 89.9419
1767.6900	 89.9830
1768.1559	 90.0248
1768.6218	 90.0673
1769.0877	 90.1106
1769.5536	 90.1545
1770.0196	 90.1990
1770.4855	 90.2440
1770.9514	 90.2894
1771.4173	 90.3348
1771.8832	 90.3802
1772.3491	 90.4252
1772.8151	 90.4696
1773.2810	 90.5132
1773.7469	 90.5557
1774.2128	 90.5970
1774.6787	 90.6367
1775.1446	 90.6749
1775.6106	 90.7113
1776.0765	 90.7459
1776.5424	 90.7787
1777.0083	 90.8097
1777.4742	 90.8389
1777.9401	 90.8666
1778.4061	 90.8927
1778.8720	 90.9174
1779.3379	 90.9410
1779.8038	 90.9636
1780.2697	 90.9854
1780.7357	 91.0067
1781.2016	 91.0277
1781.6675	 91.0485
1782.1334	 91.0694
1782.5993	 91.0906
1783.0652	 91.1121
1783.5312	 91.1343
1783.9971	 91.1570
1784.4630	 91.1806
1784.9289	 91.2049
1785.3948	 91.2300
1785.8607	 91.2560
1786.3267	 91.2826
1786.7926	 91.3099
1787.2585	 91.3377
1787.7244	 91.3659
1788.1903	 91.3942
1788.6562	 91.4225
1789.1222	 91.4506
1789.5881	 91.4781
1790.0540	 91.5050
1790.5199	 91.5308
1790.9858	 91.5556
1791.4517	 91.5789
1791.9177	 91.6007
1792.3836	 91.6209
1792.8495	 91.6394
1793.3154	 91.6561
1793.7813	 91.6711
1794.2473	 91.6843
1794.7132	 91.6959
1795.1791	 91.7061
1795.6450	 91.7149
1796.1109	 91.7226
1796.5768	 91.7294
1797.0428	 91.7354
1797.5087	 91.7409
1797.9746	 91.7460
1798.4405	 91.7509
1798.9064	 91.7559
1799.3723	 91.7610
1799.8383	 91.7663
1800.3042	 91.7720
1800.7701	 91.7780
1801.2360	 91.7845
1801.7019	 91.7913
1802.1678	 91.7985
1802.6338	 91.8061
1803.0997	 91.8139
1803.5656	 91.8220
1804.0315	 91.8302
1804.4974	 91.8385
1804.9633	 91.8468
1805.4293	 91.8550
1805.8952	 91.8631
1806.3611	 91.8711
1806.8270	 91.8788
1807.2929	 91.8864
1807.7589	 91.8937
1808.2248	 91.9009
1808.6907	 91.9079
1809.1566	 91.9149
1809.6225	 91.9219
1810.0884	 91.9289
1810.5544	 91.9361
1811.0203	 91.9435
1811.4862	 91.9511
1811.9521	 91.9592
1812.4180	 91.9677
1812.8839	 91.9766
1813.3499	 91.9860
1813.8158	 91.9960
1814.2817	 92.0063
1814.7476	 92.0172
1815.2135	 92.0283
1815.6794	 92.0398
1816.1454	 92.0514
1816.6113	 92.0630
1817.0772	 92.0744
1817.5431	 92.0856
1818.0090	 92.0963
1818.4749	 92.1063
1818.9409	 92.1155
1819.4068	 92.1238
1819.8727	 92.1310
1820.3386	 92.1369
1820.8045	 92.1416
1821.2705	 92.1449
1821.7364	 92.1468
1822.2023	 92.1473
1822.6682	 92.1466
1823.1341	 92.1447
1823.6000	 92.1419
1824.0660	 92.1381
1824.5319	 92.1338
1824.9978	 92.1291
1825.4637	 92.1243
1825.9296	 92.1197
1826.3955	 92.1154
1826.8615	 92.1118
1827.3274	 92.1091
1827.7933	 92.1074
1828.2592	 92.1068
1828.7251	 92.1075
1829.1910	 92.1095
1829.6570	 92.1128
1830.1229	 92.1173
1830.5888	 92.1229
1831.0547	 92.1294
1831.5206	 92.1367
1831.9865	 92.1446
1832.4525	 92.1528
1832.9184	 92.1611
1833.3843	 92.1692
1833.8502	 92.1770
1834.3161	 92.1840
1834.7821	 92.1902
1835.2480	 92.1954
1835.7139	 92.1994
1836.1798	 92.2020
1836.6457	 92.2033
1837.1116	 92.2030
1837.5776	 92.2014
1838.0435	 92.1983
1838.5094	 92.1938
1838.9753	 92.1882
1839.4412	 92.1815
1839.9071	 92.1740
1840.3731	 92.1659
1840.8390	 92.1574
1841.3049	 92.1488
1841.7708	 92.1405
1842.2367	 92.1325
1842.7026	 92.1253
1843.1686	 92.1189
1843.6345	 92.1138
1844.1004	 92.1099
1844.5663	 92.1073
1845.0322	 92.1063
1845.4981	 92.1066
1845.9641	 92.1084
1846.4300	 92.1114
1846.8959	 92.1156
1847.3618	 92.1206
1847.8277	 92.1264
1848.2937	 92.1326
1848.7596	 92.1390
1849.2255	 92.1453
1849.6914	 92.1513
1850.1573	 92.1567
1850.6232	 92.1615
1851.0892	 92.1654
1851.5551	 92.1683
1852.0210	 92.1702
1852.4869	 92.1710
1852.9528	 92.1708
1853.4187	 92.1695
1853.8847	 92.1674
1854.3506	 92.1644
1854.8165	 92.1608
1855.2824	 92.1568
1855.7483	 92.1524
1856.2142	 92.1480
1856.6802	 92.1436
1857.1461	 92.1395
1857.6120	 92.1358
1858.0779	 92.1328
1858.5438	 92.1305
1859.0097	 92.1291
1859.4757	 92.1286
1859.9416	 92.1291
1860.4075	 92.1306
1860.8734	 92.1331
1861.3393	 92.1365
1861.8052	 92.1407
1862.2712	 92.1456
1862.7371	 92.1510
1863.2030	 92.1568
1863.6689	 92.1627
1864.1348	 92.1686
1864.6008	 92.1742
1865.0667	 92.1793
1865.5326	 92.1838
1865.9985	 92.1875
1866.4644	 92.1903
1866.9303	 92.1921
1867.3963	 92.1929
1867.8622	 92.1927
1868.3281	 92.1915
1868.7940	 92.1895
1869.2599	 92.1868
1869.7258	 92.1836
1870.1918	 92.1801
1870.6577	 92.1764
1871.1236	 92.1729
1871.5895	 92.1697
1872.0554	 92.1671
1872.5213	 92.1651
1872.9873	 92.1640
1873.4532	 92.1638
1873.9191	 92.1647
1874.3850	 92.1666
1874.8509	 92.1696
1875.3168	 92.1736
1875.7828	 92.1786
1876.2487	 92.1843
1876.7146	 92.1907
1877.1805	 92.1977
1877.6464	 92.2049
1878.1124	 92.2123
1878.5783	 92.2196
1879.0442	 92.2267
1879.5101	 92.2334
1879.9760	 92.2395
1880.4419	 92.2448
1880.9079	 92.2494
1881.3738	 92.2531
1881.8397	 92.2558
1882.3056	 92.2576
1882.7715	 92.2585
1883.2374	 92.2586
1883.7034	 92.2581
1884.1693	 92.2569
1884.6352	 92.2554
1885.1011	 92.2538
1885.5670	 92.2522
1886.0329	 92.2509
1886.4989	 92.2501
1886.9648	 92.2500
1887.4307	 92.2508
1887.8966	 92.2527
1888.3625	 92.2558
1888.8284	 92.2601
1889.2944	 92.2658
1889.7603	 92.2729
1890.2262	 92.2812
1890.6921	 92.2906
1891.1580	 92.3011
1891.6240	 92.3124
1892.0899	 92.3243
1892.5558	 92.3365
1893.0217	 92.3489
1893.4876	 92.3612
1893.9535	 92.3731
1894.4195	 92.3845
1894.8854	 92.3951
1895.3513	 92.4048
1895.8172	 92.4136
1896.2831	 92.4212
1896.7490	 92.4278
1897.2150	 92.4333
1897.6809	 92.4379
1898.1468	 92.4417
1898.6127	 92.4447
1899.0786	 92.4473
1899.5445	 92.4496
1900.0105	 92.4520
1900.4764	 92.4545
1900.9423	 92.4574
1901.4082	 92.4611
1901.8741	 92.4656
1902.3400	 92.4711
1902.8060	 92.4778
1903.2719	 92.4857
1903.7378	 92.4950
1904.2037	 92.5055
1904.6696	 92.5172
1905.1356	 92.5300
1905.6015	 92.5437
1906.0674	 92.5581
1906.5333	 92.5729
1906.9992	 92.5879
1907.4651	 92.6027
1907.9311	 92.6170
1908.3970	 92.6305
1908.8629	 92.6430
1909.3288	 92.6541
1909.7947	 92.6637
1910.2606	 92.6715
1910.7266	 92.6774
1911.1925	 92.6814
1911.6584	 92.6834
1912.1243	 92.6836
1912.5902	 92.6821
1913.0561	 92.6792
1913.5221	 92.6751
1913.9880	 92.6701
1914.4539	 92.6647
1914.9198	 92.6593
1915.3857	 92.6543
1915.8516	 92.6501
1916.3176	 92.6473
1916.7835	 92.6462
1917.2494	 92.6471
1917.7153	 92.6505
1918.1812	 92.6565
1918.6472	 92.6654
1919.1131	 92.6771
1919.5790	 92.6918
1920.0449	 92.7093
1920.5108	 92.7295
1920.9767	 92.7521
1921.4427	 92.7767
1921.9086	 92.8030
1922.3745	 92.8306
1922.8404	 92.8589
1923.3063	 92.8875
1923.7722	 92.9159
1924.2382	 92.9437
1924.7041	 92.9704
1925.1700	 92.9957
1925.6359	 93.0192
1926.1018	 93.0406
1926.5677	 93.0600
1927.0337	 93.0771
1927.4996	 93.0919
1927.9655	 93.1047
1928.4314	 93.1154
1928.8973	 93.1244
1929.3632	 93.1320
1929.8292	 93.1385
1930.2951	 93.1443
1930.7610	 93.1499
1931.2269	 93.1556
1931.6928	 93.1620
1932.1588	 93.1694
1932.6247	 93.1782
1933.0906	 93.1887
1933.5565	 93.2013
1934.0224	 93.2162
1934.4883	 93.2335
1934.9543	 93.2532
1935.4202	 93.2755
1935.8861	 93.3001
1936.3520	 93.3269
1936.8179	 93.3557
1937.2838	 93.3860
1937.7498	 93.4176
1938.2157	 93.4501
1938.6816	 93.4829
1939.1475	 93.5157
1939.6134	 93.5480
1940.0793	 93.5794
1940.5453	 93.6096
1941.0112	 93.6382
1941.4771	 93.6651
1941.9430	 93.6901
1942.4089	 93.7131
1942.8748	 93.7342
1943.3408	 93.7535
1943.8067	 93.7713
1944.2726	 93.7878
1944.7385	 93.8035
1945.2044	 93.8187
1945.6704	 93.8339
1946.1363	 93.8496
1946.6022	 93.8661
1947.0681	 93.8841
1947.5340	 93.9037
1947.9999	 93.9256
1948.4659	 93.9498
1948.9318	 93.9766
1949.3977	 94.0062
1949.8636	 94.0385
1950.3295	 94.0737
1950.7954	 94.1114
1951.2614	 94.1516
1951.7273	 94.1940
1952.1932	 94.2383
1952.6591	 94.2841
1953.1250	 94.3310
1953.5909	 94.3787
1954.0569	 94.4268
1954.5228	 94.4750
1954.9887	 94.5229
1955.4546	 94.5704
1955.9205	 94.6172
1956.3864	 94.6632
1956.8524	 94.7085
1957.3183	 94.7530
1957.7842	 94.7970
1958.2501	 94.8407
1958.7160	 94.8844
1959.1820	 94.9285
1959.6479	 94.9735
1960.1138	 95.0198
1960.5797	 95.0679
1961.0456	 95.1183
1961.5115	 95.1715
1961.9775	 95.2278
1962.4434	 95.2875
1962.9093	 95.3509
1963.3752	 95.4182
1963.8411	 95.4891
1964.3070	 95.5637
1964.7730	 95.6415
1965.2389	 95.7221
1965.7048	 95.8050
1966.1707	 95.8892
1966.6366	 95.9741
1967.1025	 96.0586
1967.5685	 96.1418
1968.0344	 96.2227
1968.5003	 96.3001
1968.9662	 96.3732
1969.4321	 96.4410
1969.8980	 96.5026
1970.3640	 96.5575
1970.8299	 96.6049
1971.2958	 96.6446
1971.7617	 96.6763
1972.2276	 96.7001
1972.6936	 96.7159
1973.1595	 96.7242
1973.6254	 96.7253
1974.0913	 96.7199
1974.5572	 96.7087
1975.0231	 96.6925
1975.4891	 96.6720
1975.9550	 96.6480
1976.4209	 96.6214
1976.8868	 96.5929
1977.3527	 96.5632
1977.8186	 96.5328
1978.2846	 96.5023
1978.7505	 96.4719
1979.2164	 96.4421
1979.6823	 96.4127
1980.1482	 96.3839
1980.6141	 96.3557
1981.0801	 96.3277
1981.5460	 96.3000
1982.0119	 96.2721
1982.4778	 96.2439
1982.9437	 96.2151
1983.4096	 96.1856
1983.8756	 96.1551
1984.3415	 96.1235
1984.8074	 96.0909
1985.2733	 96.0572
1985.7392	 96.0225
1986.2052	 95.9872
1986.6711	 95.9513
1987.1370	 95.9153
1987.6029	 95.8797
1988.0688	 95.8447
1988.5347	 95.8111
1989.0007	 95.7791
1989.4666	 95.7495
1989.9325	 95.7226
1990.3984	 95.6990
1990.8643	 95.6792
1991.3302	 95.6634
1991.7962	 95.6520
1992.2621	 95.6452
1992.7280	 95.6430
1993.1939	 95.6456
1993.6598	 95.6527
1994.1257	 95.6643
1994.5917	 95.6799
1995.0576	 95.6992
1995.5235	 95.7217
1995.9894	 95.7470
1996.4553	 95.7743
1996.9212	 95.8031
1997.3872	 95.8329
1997.8531	 95.8631
1998.3190	 95.8931
1998.7849	 95.9225
1999.2508	 95.9509
1999.7167	 95.9780
2000.1827	 96.0037
2000.6486	 96.0279
2001.1145	 96.0506
2001.5804	 96.0720
2002.0463	 96.0925
2002.5123	 96.1123
2002.9782	 96.1319
2003.4441	 96.1519
2003.9100	 96.1729
2004.3759	 96.1954
2004.8418	 96.2202
2005.3078	 96.2477
2005.7737	 96.2785
2006.2396	 96.3131
2006.7055	 96.3517
2007.1714	 96.3945
2007.6373	 96.4417
2008.1033	 96.4930
2008.5692	 96.5481
2009.0351	 96.6066
2009.5010	 96.6678
2009.9669	 96.7308
2010.4328	 96.7949
2010.8988	 96.8589
2011.3647	 96.9218
2011.8306	 96.9825
2012.2965	 97.0400
2012.7624	 97.0934
2013.2283	 97.1416
2013.6943	 97.1841
2014.1602	 97.2202
2014.6261	 97.2495
2015.0920	 97.2720
2015.5579	 97.2875
2016.0239	 97.2963
2016.4898	 97.2988
2016.9557	 97.2956
2017.4216	 97.2875
2017.8875	 97.2753
2018.3534	 97.2600
2018.8194	 97.2427
2019.2853	 97.2244
2019.7512	 97.2062
2020.2171	 97.1892
2020.6830	 97.1744
2021.1489	 97.1626
2021.6149	 97.1548
2022.0808	 97.1514
2022.5467	 97.1530
2023.0126	 97.1598
2023.4785	 97.1719
2023.9444	 97.1891
2024.4104	 97.2111
2024.8763	 97.2374
2025.3422	 97.2673
2025.8081	 97.3000
2026.2740	 97.3345
2026.7399	 97.3698
2027.2059	 97.4050
2027.6718	 97.4389
2028.1377	 97.4707
2028.6036	 97.4993
2029.0695	 97.5241
2029.5355	 97.5443
2030.0014	 97.5593
2030.4673	 97.5690
2030.9332	 97.5731
2031.3991	 97.5715
2031.8650	 97.5644
2032.3310	 97.5520
2032.7969	 97.5348
2033.2628	 97.5132
2033.7287	 97.4877
2034.1946	 97.4589
2034.6605	 97.4273
2035.1265	 97.3936
2035.5924	 97.3581
2036.0583	 97.3214
2036.5242	 97.2837
2036.9901	 97.2453
2037.4560	 97.2062
2037.9220	 97.1664
2038.3879	 97.1258
2038.8538	 97.0841
2039.3197	 97.0409
2039.7856	 96.9960
2040.2515	 96.9486
2040.7175	 96.8985
2041.1834	 96.8451
2041.6493	 96.7880
2042.1152	 96.7268
2042.5811	 96.6611
2043.0471	 96.5909
2043.5130	 96.5160
2043.9789	 96.4365
2044.4448	 96.3527
2044.9107	 96.2647
2045.3766	 96.1732
2045.8426	 96.0786
2046.3085	 95.9817
2046.7744	 95.8832
2047.2403	 95.7840
2047.7062	 95.6848
2048.1721	 95.5866
2048.6381	 95.4902
2049.1040	 95.3964
2049.5699	 95.3061
2050.0358	 95.2198
2050.5017	 95.1382
2050.9676	 95.0618
2051.4336	 94.9910
2051.8995	 94.9260
2052.3654	 94.8668
2052.8313	 94.8136
2053.2972	 94.7661
2053.7631	 94.7242
2054.2291	 94.6874
2054.6950	 94.6552
2055.1609	 94.6272
2055.6268	 94.6027
2056.0927	 94.5810
2056.5587	 94.5616
2057.0246	 94.5437
2057.4905	 94.5267
2057.9564	 94.5099
2058.4223	 94.4928
2058.8882	 94.4748
2059.3542	 94.4555
2059.8201	 94.4345
2060.2860	 94.4117
2060.7519	 94.3868
